"행정구역","2011년12월_남자 평균연령","2011년12월_여자 평균연령","2011년12월_평균연령"
"충청남도 당진군 고대면(4483031000)","47.4","51.3","49.3"
"충청남도 당진군 석문면(4483032000)","44.4","48.5","46.4"
"충청남도 당진군 대호지면(4483033000)","49.1","53.8","51.4"
"충청남도 당진군 정미면(4483034000)","47.4","50.7","49.1"
"충청남도 당진군 면천면(4483035000)","46.8","52.2","49.5"
"충청남도 당진군 순성면(4483036000)","44.8","48.9","46.8"
"충청남도 당진군 우강면(4483037000)","44.1","48.4","46.2"
"충청남도 당진군 신평면(4483038000)","38","41.4","39.7"
"충청남도 당진군 송산면(4483040000)","39.8","43.3","41.4"
"전라북도  (4500000000)","38.9","42.2","40.5"
"전라북도 전주시 (4511000000)","35.9","38.3","37.1"
"전라북도 전주시 완산구 (4511100000)","35.9","38.4","37.2"
"전라북도 전주시 완산구 중앙동(4511151000)","43","45.2","44.1"
"전라북도 전주시 완산구 풍남동(4511153000)","44.7","47.4","46"
"전라북도 전주시 완산구 노송동(4511160500)","42.4","46","44.2"
"전라북도 전주시 완산구 완산동(4511163500)","41.8","46.1","43.9"
"전라북도 전주시 완산구 동서학동(4511165000)","41.1","43.8","42.4"
"전라북도 전주시 완산구 서서학동(4511166000)","39.3","42.1","40.7"
"전라북도 전주시 완산구 중화산1동(4511167100)","37.2","39.6","38.5"
"전라북도 전주시 완산구 중화산2동(4511167200)","33.8","35.5","34.6"
"전라북도 전주시 완산구 서신동(4511168000)","33.2","35.1","34.2"
"전라북도 전주시 완산구 평화1동(4511169100)","38.4","43.3","41"
"전라북도 전주시 완산구 평화2동(4511169200)","34.9","37.4","36.2"
"전라북도 전주시 완산구 삼천1동(4511170100)","35.9","38.8","37.4"
"전라북도 전주시 완산구 삼천2동(4511170200)","35.5","37.8","36.7"
"전라북도 전주시 완산구 삼천3동(4511170300)","34.3","37.3","35.8"
"전라북도 전주시 완산구 효자1동(4511171100)","37.3","40.6","39"
"전라북도 전주시 완산구 효자2동(4511171200)","37.4","40","38.7"
"전라북도 전주시 완산구 효자3동(4511171300)","35.7","38.4","37.1"
"전라북도 전주시 완산구 효자4동(4511171400)","31.8","34","32.9"
"전라북도 전주시 덕진구 (4511300000)","36","38.1","37"
"전라북도 전주시 덕진구 진북동(4511352500)","40.6","43.8","42.2"
"전라북도 전주시 덕진구 인후1동(4511354000)","35.2","37.5","36.4"
"전라북도 전주시 덕진구 인후2동(4511355000)","40.9","43.3","42.1"
"전라북도 전주시 덕진구 인후3동(4511356000)","32.5","34.5","33.5"
"전라북도 전주시 덕진구 덕진동(4511357000)","37.9","40.8","39.3"
"전라북도 전주시 덕진구 금암1동(4511358000)","40.3","43","41.5"
"전라북도 전주시 덕진구 금암2동(4511359000)","40","42.8","41.4"
"전라북도 전주시 덕진구 팔복동(4511360000)","39.7","41.7","40.6"
"전라북도 전주시 덕진구 우아1동(4511361100)","37.3","39.3","38.3"
"전라북도 전주시 덕진구 우아2동(4511361200)","36","37.8","36.9"
"전라북도 전주시 덕진구 호성동(4511362000)","34.6","36.8","35.7"
"전라북도 전주시 덕진구 송천1동(4511364100)","31.8","33.9","32.9"
"전라북도 전주시 덕진구 송천2동(4511364200)","34.6","36.5","35.6"
"전라북도 전주시 덕진구 조촌동(4511365000)","38","41","39.5"
"전라북도 전주시 덕진구 동산동(4511366000)","36.6","38.4","37.5"
"전라북도 군산시 (4513000000)","37.9","40.5","39.2"
"전라북도 군산시 옥구읍(4513025000)","46.3","52.3","49.2"
"전라북도 군산시 옥산면(4513031000)","44.9","50.2","47.4"
"전라북도 군산시 회현면(4513032000)","45","50.6","47.6"
"전라북도 군산시 임피면(4513033000)","46.1","51.9","49"
"전라북도 군산시 서수면(4513034000)","48.1","55.7","52"
"전라북도 군산시 대야면(4513035000)","45.8","51.7","48.7"
"전라북도 군산시 개정면(4513036000)","43.9","49.5","46.6"
"전라북도 군산시 성산면(4513037000)","45.4","49","47.1"
"전라북도 군산시 나포면(4513038000)","46.4","53.3","49.8"
"전라북도 군산시 옥도면(4513039000)","42.7","44.6","43.6"
"전라북도 군산시 옥서면(4513040000)","43.5","48.7","46"
"전라북도 군산시 해신동(4513051500)","42.9","47.9","45.3"
"전라북도 군산시 월명동(4513053000)","41.7","44.6","43.1"
"전라북도 군산시 신풍동(4513055000)","41","43.8","42.4"
"전라북도 군산시 삼학동(4513056000)","43.3","47","45.2"
"전라북도 군산시 중앙동(4513060500)","46.3","49.6","47.9"
"전라북도 군산시 흥남동(4513064000)","40.5","42.9","41.7"
"전라북도 군산시 조촌동(4513065000)","39","41.2","40.1"
"전라북도 군산시 경암동(4513066000)","41.2","44.2","42.7"
"전라북도 군산시 구암동(4513067000)","39.1","40.8","39.9"
"전라북도 군산시 개정동(4513068000)","40.4","44.3","42.3"
"전라북도 군산시 수송동(4513069000)","32.5","34.1","33.3"
"전라북도 군산시 나운1동(4513070100)","36.6","39.3","38"
"전라북도 군산시 나운2동(4513070200)","35","37.5","36.2"
"전라북도 군산시 나운3동(4513070300)","32.6","34.2","33.4"
"전라북도 군산시 소룡동(4513071000)","35.1","36.4","35.7"
"전라북도 군산시 미성동(4513072000)","38.3","41.5","39.8"
"전라북도 익산시 (4514000000)","37.8","40.6","39.2"
"전라북도 익산시 함열읍(4514025000)","40.8","44","42.4"
"전라북도 익산시 오산면(4514031000)","39.4","43.2","41.3"
"전라북도 익산시 황등면(4514032000)","42.6","46.5","44.5"
"전라북도 익산시 함라면(4514033000)","47.3","51.9","49.6"
"전라북도 익산시 웅포면(4514034000)","50.1","55.1","52.6"
"전라북도 익산시 성당면(4514035000)","47.3","53","50.1"
"전라북도 익산시 용안면(4514036000)","47.1","52.9","49.9"
"전라북도 익산시 낭산면(4514037000)","46.9","51.7","49.3"
"전라북도 익산시 망성면(4514038000)","48.5","54.2","51.3"
"전라북도 익산시 여산면(4514039000)","44.8","50.8","47.7"
"전라북도 익산시 금마면(4514040000)","43.8","47.4","45.5"
"전라북도 익산시 왕궁면(4514041000)","47.7","52.6","50.1"
"전라북도 익산시 춘포면(4514042000)","43.4","48.1","45.7"
"전라북도 익산시 삼기면(4514043000)","44.8","50.2","47.4"
"전라북도 익산시 용동면(4514044000)","48.4","53.6","51"
"전라북도 익산시 중앙동(4514052000)","44.6","47.5","46"
"전라북도 익산시 평화동(4514053000)","39.8","41.5","40.6"
"전라북도 익산시 인화동(4514056000)","42.3","45.2","43.7"
"전라북도 익산시 동산동(4514057000)","36.1","39.2","37.7"
"전라북도 익산시 마동(4514058000)","38.2","40.5","39.4"
"전라북도 익산시 남중동(4514059500)","42.1","44.4","43.2"
"전라북도 익산시 모현동(4514061000)","36.9","39.4","38.2"
"전라북도 익산시 송학동(4514062000)","36.1","38.6","37.4"
"전라북도 익산시 영등1동(4514064600)","35","37.2","36.1"
"전라북도 익산시 영등2동(4514064700)","30.4","32.2","31.3"
"전라북도 익산시 어양동(4514065200)","31.4","33.5","32.4"
"전라북도 익산시 신동(4514065600)","37.7","42.9","40.2"
"전라북도 익산시 팔봉동(4514067000)","37","39.9","38.4"
"전라북도 익산시 삼성동(4514069000)","33.1","35.2","34.1"
"전라북도 정읍시 (4518000000)","41.4","45.7","43.6"
"전라북도 정읍시 신태인읍(4518025000)","44.7","50.6","47.7"
"전라북도 정읍시 북면(4518031000)","42.6","46.6","44.6"
"전라북도 정읍시 입암면(4518032000)","46.7","52.3","49.5"
"전라북도 정읍시 소성면(4518033000)","49.4","55.8","52.6"
"전라북도 정읍시 고부면(4518034000)","47.7","54.4","51.1"
"전라북도 정읍시 영원면(4518035000)","49.6","57.2","53.5"
"전라북도 정읍시 덕천면(4518036000)","46","53.1","49.5"
"전라북도 정읍시 이평면(4518037000)","49","56.6","52.8"
"전라북도 정읍시 정우면(4518038000)","48.3","54.1","51.2"
"전라북도 정읍시 태인면(4518039000)","47.3","52.8","50"
"전라북도 정읍시 감곡면(4518040000)","50.6","55.7","53.2"
"전라북도 정읍시 옹동면(4518041000)","49.6","55.5","52.6"
"전라북도 정읍시 칠보면(4518042000)","45.6","51.5","48.5"
"전라북도 정읍시 산내면(4518043000)","48.1","56.8","52.5"
"전라북도 정읍시 산외면(4518044000)","49","54.2","51.6"
"전라북도 정읍시 수성동(4518051000)","34.5","37.5","36"
"전라북도 정읍시 장명동(4518052000)","38.1","40.7","39.5"
"전라북도 정읍시 내장상동(4518053500)","36.5","39","37.8"
"전라북도 정읍시 시기동(4518054500)","41.3","45.9","43.7"
"전라북도 정읍시 초산동(4518056500)","36.5","40.5","38.5"
"전라북도 정읍시 연지동(4518057000)","41.4","44.7","43"
"전라북도 정읍시 농소동(4518058000)","40.2","44.2","42.2"
"전라북도 정읍시 상교동(4518059500)","44.9","49.6","47.2"
"전라북도 남원시 (4519000000)","41.5","45.6","43.6"
"전라북도 남원시 운봉읍(4519025000)","47.4","52.3","50"
"전라북도 남원시 주천면(4519031000)","46.2","51.2","48.7"
"전라북도 남원시 수지면(4519032000)","48.2","54.6","51.5"
"전라북도 남원시 송동면(4519033000)","46.8","53.3","50.1"
"전라북도 남원시 주생면(4519034000)","48.3","55.9","52.3"
"전라북도 남원시 금지면(4519035000)","47.5","54.7","51.2"
"전라북도 남원시 대강면(4519036000)","51.6","59.1","55.6"
"전라북도 남원시 대산면(4519037000)","49.9","56.1","53"
"전라북도 남원시 사매면(4519038000)","50.9","56","53.5"
"전라북도 남원시 덕과면(4519039000)","51.3","57.2","54.2"
"전라북도 남원시 보절면(4519040000)","49.2","56","52.5"
"전라북도 남원시 산동면(4519041000)","48.1","56","52"
"전라북도 남원시 이백면(4519042000)","46.6","52.2","49.4"
"전라북도 남원시 아영면(4519045000)","48.5","53.9","51.3"
"전라북도 남원시 산내면(4519046000)","44.4","49.4","46.9"
"전라북도 남원시 인월면(4519047000)","44.5","49.4","47"
"전라북도 남원시 동충동(4519051000)","40.5","42.4","41.5"
"전라북도 남원시 죽항동(4519052000)","41.1","44.7","43"
"전라북도 남원시 노암동(4519054000)","38.3","41.3","39.9"
"전라북도 남원시 금동(4519055000)","36.9","39.9","38.4"
"전라북도 남원시 왕정동(4519056000)","40.1","43.7","41.9"
"전라북도 남원시 향교동(4519057000)","39.8","42.2","41"
"전라북도 남원시 도통동(4519059000)","33.1","35.8","34.5"
"전라북도 김제시 (4521000000)","43.7","48.4","46.1"
"전라북도 김제시 만경읍(4521025000)","46.4","52.5","49.4"
"전라북도 김제시 죽산면(4521032000)","49","55.9","52.5"
"전라북도 김제시 백산면(4521033000)","48","53.3","50.6"
"전라북도 김제시 용지면(4521034000)","47.3","52.3","49.7"
"전라북도 김제시 백구면(4521035000)","46","50.3","48.1"
"전라북도 김제시 부량면(4521036000)","48.2","55.9","52.3"
"전라북도 김제시 공덕면(4521038000)","46.9","53.1","49.9"
"전라북도 김제시 청하면(4521039000)","48.5","55.4","51.9"
"전라북도 김제시 성덕면(4521040000)","48","55.5","51.8"
"전라북도 김제시 진봉면(4521041000)","50.1","57","53.7"
"전라북도 김제시 금구면(4521042000)","45.9","50.8","48.3"
"전라북도 김제시 봉남면(4521043000)","49","56.4","52.8"
"전라북도 김제시 황산면(4521044000)","47.2","54.3","50.7"
"전라북도 김제시 금산면(4521045000)","47.1","52.3","49.7"
"전라북도 김제시 광활면(4521046000)","49.1","54.5","51.8"
"전라북도 김제시 요촌동(4521051000)","41.6","44.7","43.2"
"전라북도 김제시 신풍동(4521052000)","38","41.2","39.7"
"전라북도 김제시 검산동(4521054000)","36","40","38.1"
"전라북도 김제시 교월동(4521058000)","42.7","47.1","44.9"
"전라북도 완주군 (4571000000)","40.3","43.7","42"
"전라북도 완주군 삼례읍(4571025000)","40.1","43.3","41.7"
"전라북도 완주군 봉동읍(4571025300)","34.1","36.4","35.2"
"전라북도 완주군 용진면(4571031000)","40.6","43.8","42.1"
"전라북도 완주군 상관면(4571032000)","39.4","42.3","40.8"
"전라북도 완주군 이서면(4571033000)","40","43.2","41.6"
"전라북도 완주군 소양면(4571034000)","45","49.5","47.1"
"전라북도 완주군 구이면(4571035000)","45.8","49.5","47.7"
"전라북도 완주군 고산면(4571036000)","44.7","50.3","47.4"
"전라북도 완주군 비봉면(4571037000)","47.1","51.9","49.5"
"전라북도 완주군 운주면(4571038000)","49.7","55.8","52.8"
"전라북도 완주군 화산면(4571039000)","46.8","51","48.8"
"전라북도 완주군 동상면(4571040000)","46","50.5","48.3"
"전라북도 완주군 경천면(4571041000)","49.3","54.3","51.7"
"전라북도 진안군 (4572000000)","44.6","49.4","47"
"전라북도 진안군 진안읍(4572025000)","41.5","46.1","43.8"
"전라북도 진안군 용담면(4572031000)","47.1","53.7","50.5"
"전라북도 진안군 안천면(4572032000)","47.1","52.9","50.1"
"전라북도 진안군 동향면(4572033000)","47.7","52.2","50"
"전라북도 진안군 상전면(4572034000)","46.3","50.7","48.5"
"전라북도 진안군 백운면(4572035000)","47.2","52.9","50.1"
"전라북도 진안군 성수면(4572036000)","47.1","52.5","49.8"
"전라북도 진안군 마령면(4572037000)","46","49.7","47.8"
"전라북도 진안군 부귀면(4572038000)","44.6","49.2","46.8"
"전라북도 진안군 정천면(4572039000)","45.6","49.1","47.3"
"전라북도 진안군 주천면(4572040000)","48.7","54.5","51.6"
"전라북도 무주군 (4573000000)","44.3","49.3","46.8"
"전라북도 무주군 무주읍(4573025000)","40.6","44.9","42.7"
"전라북도 무주군 무풍면(4573031000)","48.2","52.8","50.5"
"전라북도 무주군 설천면(4573032000)","42.9","48.4","45.6"
"전라북도 무주군 적상면(4573033000)","49.4","54.5","52"
"전라북도 무주군 안성면(4573034000)","46.6","52.1","49.4"
"전라북도 무주군 부남면(4573035000)","50.1","55.8","53.1"
"전라북도 장수군 (4574000000)","45","50","47.5"
"전라북도 장수군 장수읍(4574025000)","41.8","45.9","43.8"
"전라북도 장수군 산서면(4574031000)","47","53.5","50.3"
"전라북도 장수군 번암면(4574032000)","47.6","55","51.3"
"전라북도 장수군 장계면(4574033500)","43.7","48.1","45.9"
"전라북도 장수군 천천면(4574034000)","48.5","55.2","51.9"
"전라북도 장수군 계남면(4574035000)","46.5","49.9","48.2"
"전라북도 장수군 계북면(4574036000)","48.5","53","50.8"
"전라북도 임실군 (4575000000)","45.5","51.3","48.4"
"전라북도 임실군 임실읍(4575025000)","41.6","46","43.8"
"전라북도 임실군 청웅면(4575031000)","50.1","56.1","53"
"전라북도 임실군 운암면(4575032000)","45.8","49","47.4"
"전라북도 임실군 신평면(4575033000)","44.1","51.9","47.7"
"전라북도 임실군 성수면(4575034000)","48.9","54.9","51.8"
"전라북도 임실군 오수면(4575035500)","44.9","50.9","47.8"
"전라북도 임실군 신덕면(4575036000)","49.6","54.2","51.8"
"전라북도 임실군 삼계면(4575037000)","51.7","58.1","55"
"전라북도 임실군 관촌면(4575038000)","44.5","50.8","47.5"
"전라북도 임실군 강진면(4575039000)","44.9","53.1","48.8"
"전라북도 임실군 덕치면(4575040000)","47.8","55.1","51.4"
"전라북도 임실군 지사면(4575041000)","49.1","53.6","51.4"
"전라북도 순창군 (4577000000)","45","50.2","47.7"
"전라북도 순창군 순창읍(4577025000)","38.5","42","40.3"
"전라북도 순창군 인계면(4577031000)","49","55.7","52.4"
"전라북도 순창군 동계면(4577032000)","49.1","55.1","52.2"
"전라북도 순창군 풍산면(4577033000)","47.9","56","52"
"전라북도 순창군 금과면(4577034000)","50.1","56.9","53.5"
"전라북도 순창군 팔덕면(4577035000)","48.3","52.9","50.7"
"전라북도 순창군 쌍치면(4577036000)","45.8","52.1","48.9"
"전라북도 순창군 복흥면(4577037000)","46.9","51.7","49.4"
"전라북도 순창군 적성면(4577038000)","51.1","57.6","54.5"
"전라북도 순창군 유등면(4577039000)","48.1","55.2","51.8"
"전라북도 순창군 구림면(4577040000)","49.2","54.3","51.8"
"전라북도 고창군 (4579000000)","44.4","49.9","47.2"
"전라북도 고창군 고창읍(4579025000)","37","40.6","38.8"
"전라북도 고창군 고수면(4579031000)","49","56.8","52.8"
"전라북도 고창군 아산면(4579032000)","48.3","55.7","52"
